vertex,Label,degree_centrality_x,degree_centrality_y,degree_centrality
37154480,Filippo Fabiani,0.0014951514374813106,0.24835540322042496,0.0026243144184859074
2349547241,Frank J. Fabozzi,0.0013242769874834465,0.22978000768373086,0.0026204585540360818
2294934560,Xin Zhang,0.0002990302874962621,0.3006834011088381,0.0026096653578380445
51395457,Silu Li,0.0015378700499807767,0.2467817271950006,0.0025892357553825487
1781789550,Lorenzo Noci,0.0018796189499765046,0.2679648778230199,0.002585704021441134
2192723080,Paul Goulart,0.0013669955999829125,0.2469301211359462,0.002556538469511762
31769109,Chaofeng Yuan,0.00012815583749839805,0.2874740557670266,0.0025511553973127025
35451086,Lijun Luo,0.00012815583749839805,0.2975226576172081,0.00254934968214368
2303860969,Ting Wang,0.00038446751249519417,0.29861580714063424,0.002526359073676445
3218813,Y. Ouknine,0.0013669955999829125,0.195864643136902,0.0025050987609480206
2260755551,Enhui Zhou,8.543722499893203e-05,0.2870193256170126,0.002492246940782821
1797584,O. Günlük,0.0014524328249818446,0.23553265823482436,0.002484267654533057
2118551132,Longxiang Yang,8.543722499893203e-05,0.2844867405955251,0.0024657487268227325
48143322,Shu-rong Zheng,0.0021786492374727667,0.25552935572060226,0.002433640242933684
2972882,Yusufcan Masatlioglu,0.0013669955999829125,0.21426740669997446,0.002420289484114373
2153630414,Yi Liu,0.0002990302874962621,0.30596185826331795,0.002418204892477417
2110813744,Tao Huang,0.00017087444999786406,0.29514418705434087,0.002414331801469773
20658113,A. Barron,0.0013669955999829125,0.22403974121307668,0.0024062485047221167
2697906,Shobha Venkataraman,8.543722499893203e-05,0.28852649018463394,0.002403953764686502
35118626,Jinchi Lv,0.002520398137468495,0.2984444733229455,0.0023860106969136644
1999177221,Wenjie Song,0.002947584262463155,0.25549588537470924,0.002357558520479452
1689633894,George A. Kevrekidis,0.0015805886624802425,0.2277920514881721,0.0023457622105588147
8643236,Zengke Li,0.0019650561749754367,0.26040762791445404,0.0023423909732858635
39269187,J. Guerard,0.0012388397624845144,0.23055859305495907,0.002306919605991329
145268319,Qiang Sun,0.0019650561749754367,0.2572508769490665,0.002305919437008619
51129341,Rishi Sonthalia,0.0014097142124823785,0.2504949546003297,0.0023046641364246217
3347279,Patrick Cheridito,0.0014097142124823785,0.2271708225464504,0.002302302945762246
2157222362,Wei Liu,0.00017087444999786406,0.29206907792067344,0.0022926183427031048
3708484,Shashwat Verma,8.543722499893203e-05,0.2443982713755154,0.0022664761132646003
145805552,Weidong Ren,8.543722499893203e-05,0.2843726846073868,0.0022494835678993526
2152689428,Bo Chen,8.543722499893203e-05,0.2843726846073868,0.0022494835678993526
2419534038,Yi Sun,0.00021359306249733008,0.2993145960809009,0.002246641378316901
2087743517,Kaiqu Liang,0.0016660258874791746,0.27236444080426586,0.002236950441603053
2117815286,Min Gyeong Kim,0.0005980605749925242,0.26583759276227836,0.002225714820947254
1742948,H. Choset,0.00012815583749839805,0.2949842475452881,0.0022224120155327296
2342306305,Rui Zhang,0.0002990302874962621,0.29670803334709034,0.0022210771779905478
2064165512,Burak Aydın,0.0011961211499850483,0.19849729940145192,0.0022200867295871242
11866175,Marcelo Medeiros,0.0012388397624845144,0.25043063372868085,0.0022106477168393314
3285647,Michal Derezinski,0.0017941817249775727,0.23679551682585168,0.0021891724460400075
145185457,Yanfang Ye,0.00042718612499466016,0.28344292322348497,0.0021853255502036987
2204441611,Hsin-Hsiao Scott Wang,0.00012815583749839805,0.2934164018692633,0.0021625333335469708
1791731,Yingjie Feng,0.0012388397624845144,0.23572241455320408,0.0021505072858904223
1945142,Akshay Agrawal,0.0018369003374770388,0.25197537023616823,0.0021452257610028963
113640494,Kartikey Sharma,0.00017087444999786406,0.24341469039130845,0.0021367202775056647
2300022767,Shichun Wang,0.0007689350249903883,0.2390054632431573,0.002128874391966409
80480773,Xinshuo Yang,0.0009398094749882523,0.2184038894378119,0.0021240859677426564
88020024,Shishir G. Patil,0.0002990302874962621,0.24657115814514496,0.0021234623058642935
103146951,Vittorio Erba,0.0013242769874834465,0.24899209678767126,0.0020980682744959193
50754025,Kunpeng Li,0.0014951514374813106,0.2559848646936057,0.0020634836530602006
2333944473,Yun Peng,0.0014097142124823785,0.2744176236294197,0.0020542099955783055
46199286,Li-Hsien Sun,0.0011106839249861165,0.23899082144064906,0.002048162546775199
2382886928,Jia Li,0.00038446751249519417,0.30991155654483915,0.002041963756014786
122743348,Tianhui Tan,0.00012815583749839805,0.2746687950189349,0.002029847537943575
2333799663,Chang Yu,0.0012815583749839804,0.28920024269145894,0.00201952319261516
47475148,Deigui Yao,8.543722499893203e-05,0.28984843284361056,0.0020114292337645506
3719357,Sumiran S. Thakur,8.543722499893203e-05,0.24740252235700513,0.0020085808342564944
50810684,Richard K. Crump,0.0012388397624845144,0.22278589485288738,0.0020000862931571156
153335555,Junjie Qian,8.543722499893203e-05,0.29315181778321536,0.001992870732224306
145486909,Christie Nelson,8.543722499893203e-05,0.29315181778321536,0.001992870732224306
2844898,N. Keskar,0.0023922422999700967,0.27765322755677274,0.001992670248288402
1388726511,Noam Razin,0.0014951514374813106,0.2641963050974481,0.0019868672406685734
2109640666,Zengsheng Li,0.00021359306249733008,0.2774952287787769,0.001980835492219243
46840528,Albert Wu,0.00017087444999786406,0.29834176737217344,0.0019636514549327645
1469317468,Shange Tang,0.0013669955999829125,0.2793698161093109,0.0019611395381647643
47206235,G. Loeper,0.0011961211499850483,0.24246661945905312,0.001954444064565207
2311498038,Danqi Chen,0.0012388397624845144,0.27286610294372493,0.0019505454714319346
19202102,Ruimeng Hu,0.0010679653124866504,0.24528440334826898,0.0019345185119831925
29824845,Sinong Geng,0.0010252466999871844,0.2503958070466262,0.001932960593667267
2154738492,Xiao Li,0.00021359306249733008,0.2960400678249916,0.0019223663481826015
1717131,J. Fouque,0.0014524328249818446,0.23920574783316415,0.0019188846097986873
9110523,Elchin Suleymanov,0.0011106839249861165,0.21287218795102322,0.001917241081423688
70411189,Andreas Neuhierl,0.0011106839249861165,0.24856375285623306,0.0019011923524546058
51505386,Feng Gao,0.00021359306249733008,0.3001436160685073,0.0018996142400490995
144124218,Min Dai,0.0014524328249818446,0.24596227649575592,0.0018957099868127424
2359081107,Yue Zhao,0.0008970908624887864,0.29977459648470345,0.0018857010742940644
2118484076,Chang Liu,0.0002563116749967961,0.3062580963079278,0.0018799727265374287
123089601,Pengxiang Lin,8.543722499893203e-05,0.28580324598247364,0.0018796731456417483
151267882,Zhiqi Bu,0.0015805886624802425,0.2602831127080098,0.001875678429069225
2145111357,Joey Tianyi Zhou,0.00012815583749839805,0.2653403621007608,0.0018741115085125748
2224616092,UC Berkeley,0.0011961211499850483,0.2729329187243457,0.0018729978276949574
2115665083,Yihong Wu,0.0014951514374813106,0.2715681274679624,0.0018513791290060396
2155387445,Fangzhou Yu,0.00021359306249733008,0.30166381043030444,0.0018416791216890444
51909018,Somnath Basu Roy Chowdhury,8.543722499893203e-05,0.289522184406578,0.0018382187490773708
50877732,Peiqi Wang,0.0011534025374855825,0.24088462651118764,0.0018377108307032432
2109487332,Liang Wu,8.543722499893203e-05,0.2882528975865253,0.0018341828821203923
66498822,Y. Ke,0.0016660258874791746,0.25493933433592497,0.001828005242560783
1471457466,Haoyuan Liu,0.0009825280874877183,0.2981479599877543,0.001827654101814831
2144896202,N. Krishnan,0.0011534025374855825,0.253065064141659,0.0018144017468712582
